Chave_Parcela_Idade,Talhao,Parcela,Idade_meses,Area_parc,Cova,Fuste,Fila,Viva,Falha,DAP,Ht,Dom,Hd,dg,Gi,G
PR3T7-4-58,PR3T7,4,58,276.68,2,1,1,1,0,11.2,17.1,N,19.76666667,15.26239933,0.009852035,7.934854822
PR3T7-4-58,PR3T7,4,58,276.68,3,1,1,1,0,16.3,19.6,N,19.76666667,15.26239933,0.020867244,7.934854822
PR3T7-4-58,PR3T7,4,58,276.68,4,1,1,1,0,14.3,20.5,N,19.76666667,15.26239933,0.016060607,7.934854822
PR3T7-4-58,PR3T7,4,58,276.68,5,1,1,1,0,17.5,20.0,D,19.76666667,15.26239933,0.024052819,7.934854822
PR3T7-4-58,PR3T7,4,58,276.68,6,1,1,1,0,15.2,19.1,N,19.76666667,15.26239933,0.018145839,7.934854822
PR3T7-4-58,PR3T7,4,58,276.68,7,1,1,1,0,15.5,19.3,N,19.76666667,15.26239933,0.018869191,7.934854822
PR3T7-4-58,PR3T7,4,58,276.68,8,1,2,1,0,14.7,18.9,N,19.76666667,15.26239933,0.016971669,7.934854822
PR3T7-4-58,PR3T7,4,58,276.68,9,1,2,1,0,13.2,18.2,N,19.76666667,15.26239933,0.013684778,7.934854822
PR3T7-4-58,PR3T7,4,58,276.68,10,1,2,1,0,12.7,18.0,N,19.76666667,15.26239933,0.012667687,7.934854822
PR3T7-4-58,PR3T7,4,58,276.68,20,1,3,1,0,17.5,20.0,D,19.76666667,15.26239933,0.024052819,7.934854822
PR3T7-4-58,PR3T7,4,58,276.68,22,1,4,1,0,18.5,19.3,D,19.76666667,15.26239933,0.026880252,7.934854822
PR3T7-4-69,PR3T7,4,69,276.68,1,1,1,1,0,15.4,20.5,N,22.5,15.87214541,0.018626503,8.581528075
PR3T7-4-69,PR3T7,4,69,276.68,2,1,1,1,0,11.2,17.7,N,22.5,15.87214541,0.009852035,8.581528075
PR3T7-4-69,PR3T7,4,69,276.68,3,1,1,1,0,16.8,20.3,N,22.5,15.87214541,0.022167078,8.581528075
PR3T7-4-69,PR3T7,4,69,276.68,4,1,1,1,0,15.3,20.5,N,22.5,15.87214541,0.018385386,8.581528075
PR3T7-4-69,PR3T7,4,69,276.68,5,1,1,1,0,17.9,22.2,D,22.5,15.87214541,0.025164943,8.581528075
PR3T7-4-69,PR3T7,4,69,276.68,6,1,1,1,0,16.2,20.9,N,22.5,15.87214541,0.020611989,8.581528075
PR3T7-4-69,PR3T7,4,69,276.68,7,1,1,1,0,17.4,21.8,N,22.5,15.87214541,0.023778715,8.581528075
PR3T7-4-69,PR3T7,4,69,276.68,8,1,2,1,0,15.0,20.0,N,22.5,15.87214541,0.017671459,8.581528075
PR3T7-4-69,PR3T7,4,69,276.68,9,1,2,1,0,13.4,18.7,N,22.5,15.87214541,0.014102609,8.581528075
PR3T7-4-69,PR3T7,4,69,276.68,10,1,2,1,0,13.0,18.4,N,22.5,15.87214541,0.013273229,8.581528075
PR3T7-4-69,PR3T7,4,69,276.68,20,1,3,1,0,18.0,22.3,D,22.5,15.87214541,0.0254469,8.581528075
PR3T7-4-69,PR3T7,4,69,276.68,22,1,4,1,0,19.0,23.0,D,22.5,15.87214541,0.028352874,8.581528075
PR3T8-1-29,PR3T8,1,29,299.07,1,1,1,1,0,10.8,15.1,N,17.22377497,11.60011755,0.009160884,3.887178612
PR3T8-1-29,PR3T8,1,29,299.07,2,1,1,1,0,13.4,16.1,D,17.22377497,11.60011755,0.014102609,3.887178612
PR3T8-1-29,PR3T8,1,29,299.07,3,1,1,1,0,9.3,13.1,N,17.22377497,11.60011755,0.006792909,3.887178612
PR3T8-1-29,PR3T8,1,29,299.07,4,1,1,1,0,12.0,17.35806568,N,17.22377497,11.60011755,0.011309734,3.887178612
PR3T8-1-29,PR3T8,1,29,299.07,6,1,1,1,0,11.4,17.1201849,N,17.22377497,11.60011755,0.010207035,3.887178612
PR3T8-1-29,PR3T8,1,29,299.07,7,1,2,1,0,12.7,17.64151314,N,17.22377497,11.60011755,0.012667687,3.887178612
PR3T8-1-29,PR3T8,1,29,299.07,8,1,2,1,0,10.2,16.6582747,N,17.22377497,11.60011755,0.008171282,3.887178612
PR3T8-1-29,PR3T8,1,29,299.07,9,1,2,1,0,9.6,16.43412821,N,17.22377497,11.60011755,0.007238229,3.887178612
PR3T8-1-29,PR3T8,1,29,299.07,10,1,2,1,0,11.2,17.04192387,N,17.22377497,11.60011755,0.009852035,3.887178612
PR3T8-1-29,PR3T8,1,29,299.07,16,1,3,1,0,13.0,17.76495683,D,17.22377497,11.60011755,0.013273229,3.887178612
PR3T8-1-29,PR3T8,1,29,299.07,23,1,4,1,0,13.1,17.80636806,D,17.22377497,11.60011755,0.013478218,3.887178612
PR3T8-1-37,PR3T8,1,37,299.07,1,1,1,1,0,11.8,17.3,N,17.93333333,12.78600087,0.010935884,4.722578384
PR3T8-1-37,PR3T8,1,37,299.07,2,1,1,1,0,15.4,17.9,D,17.93333333,12.78600087,0.018626503,4.722578384
PR3T8-1-37,PR3T8,1,37,299.07,3,1,1,1,0,10.2,14.9,N,17.93333333,12.78600087,0.008171282,4.722578384
PR3T8-1-37,PR3T8,1,37,299.07,4,1,1,1,0,12.6,17.35806568,N,17.93333333,12.78600087,0.012468981,4.722578384
PR3T8-1-37,PR3T8,1,37,299.07,6,1,1,1,0,12.5,17.1201849,N,17.93333333,12.78600087,0.012271846,4.722578384
PR3T8-1-37,PR3T8,1,37,299.07,7,1,2,1,0,13.7,17.64151314,N,17.93333333,12.78600087,0.014741138,4.722578384
PR3T8-1-37,PR3T8,1,37,299.07,8,1,2,1,0,11.4,16.6582747,N,17.93333333,12.78600087,0.010207035,4.722578384
PR3T8-1-37,PR3T8,1,37,299.07,9,1,2,1,0,10.8,16.43412821,N,17.93333333,12.78600087,0.009160884,4.722578384
PR3T8-1-37,PR3T8,1,37,299.07,10,1,2,1,0,12.4,17.04192387,N,17.93333333,12.78600087,0.012076282,4.722578384
PR3T8-1-37,PR3T8,1,37,299.07,26,1,5,1,0,14.2,17.8,D,17.93333333,12.78600087,0.015836769,4.722578384
PR3T8-1-37,PR3T8,1,37,299.07,27,1,5,1,0,14.6,18.1,D,17.93333333,12.78600087,0.016741547,4.722578384
PR3T8-2-29,PR3T8,2,29,290.53,1,1,1,1,0,8.9,16.3,N,18.15666291,11.90259075,0.006221139,4.595821436
PR3T8-2-29,PR3T8,2,29,290.53,2,1,1,1,0,12.9,18.9,N,18.15666291,11.90259075,0.013069811,4.595821436
PR3T8-2-29,PR3T8,2,29,290.53,3,1,1,1,0,7.9,16.1,N,18.15666291,11.90259075,0.00490167,4.595821436
PR3T8-2-29,PR3T8,2,29,290.53,4,1,1,1,0,13.3,17.88958639,N,18.15666291,11.90259075,0.013892908,4.595821436
PR3T8-2-29,PR3T8,2,29,290.53,5,1,1,1,0,13.6,18.01540554,N,18.15666291,11.90259075,0.014526724,4.595821436
PR3T8-2-29,PR3T8,2,29,290.53,6,1,1,1,0,8.4,15.9990915,N,18.15666291,11.90259075,0.005541769,4.595821436
PR3T8-2-29,PR3T8,2,29,290.53,7,1,1,1,0,11.3,17.08099012,N,18.15666291,11.90259075,0.010028749,4.595821436
PR3T8-2-29,PR3T8,2,29,290.53,8,1,1,1,0,10.5,16.77203812,N,18.15666291,11.90259075,0.008659015,4.595821436
PR3T8-2-29,PR3T8,2,29,290.53,9,1,2,1,0,11.8,17.27825404,N,18.15666291,11.90259075,0.010935884,4.595821436
PR3T8-2-29,PR3T8,2,29,290.53,10,1,2,1,0,13.8,18.09994752,D,18.15666291,11.90259075,0.014957123,4.595821436
PR3T8-2-29,PR3T8,2,29,290.53,17,1,3,1,0,14.0,18.1850206,D,18.15666291,11.90259075,0.015393804,4.595821436
PR3T8-2-29,PR3T8,2,29,290.53,32,1,5,1,0,14.0,18.1850206,D,18.15666291,11.90259075,0.015393804,4.595821436
PR3T8-2-37,PR3T8,2,37,290.53,1,1,1,1,0,9.9,17.9,N,22.8,13.84720188,0.007697687,6.220197742
PR3T8-2-37,PR3T8,2,37,290.53,2,1,1,1,0,14.9,22.3,N,22.8,13.84720188,0.017436625,6.220197742
PR3T8-2-37,PR3T8,2,37,290.53,3,1,1,1,0,8.4,16.9,N,22.8,13.84720188,0.005541769,6.220197742
PR3T8-2-37,PR3T8,2,37,290.53,4,1,1,1,0,15.9,22.5,N,22.8,13.84720188,0.019855651,6.220197742
PR3T8-2-37,PR3T8,2,37,290.53,5,1,1,1,0,16.1,22.6,N,22.8,13.84720188,0.020358306,6.220197742
PR3T8-2-37,PR3T8,2,37,290.53,6,1,1,1,0,9.1,17.2,N,22.8,13.84720188,0.006503882,6.220197742
PR3T8-2-37,PR3T8,2,37,290.53,7,1,1,1,0,13.0,20.3,N,22.8,13.84720188,0.013273229,6.220197742
PR3T8-2-37,PR3T8,2,37,290.53,8,1,1,1,0,12.5,19.9,N,22.8,13.84720188,0.012271846,6.220197742
PR3T8-2-37,PR3T8,2,37,290.53,9,1,2,1,0,13.9,21.0,N,22.8,13.84720188,0.015174678,6.220197742
PR3T8-2-37,PR3T8,2,37,290.53,10,1,2,1,0,16.3,22.8,D,22.8,13.84720188,0.020867244,6.220197742
PR3T8-2-37,PR3T8,2,37,290.53,27,1,4,1,0,16.3,22.8,D,22.8,13.84720188,0.020867244,6.220197742
PR3T8-2-37,PR3T8,2,37,290.53,32,1,5,1,0,16.3,22.8,D,22.8,13.84720188,0.020867244,6.220197742
PR3T8-2-53,PR3T8,2,53,290.53,1,1,1,1,0,10.1,21.1,N,25.6,15.34384686,0.008011847,7.001000247
PR3T8-2-53,PR3T8,2,53,290.53,2,1,1,1,0,16.5,25.1,N,25.6,15.34384686,0.021382465,7.001000247
PR3T8-2-53,PR3T8,2,53,290.53,3,1,1,1,0,8.8,16.9,N,25.6,15.34384686,0.006082123,7.001000247
PR3T8-2-53,PR3T8,2,53,290.53,4,1,1,1,0,18.1,25.3,N,25.6,15.34384686,0.025730429,7.001000247
PR3T8-2-53,PR3T8,2,53,290.53,5,1,1,1,0,18.6,25.6,D,25.6,15.34384686,0.027171635,7.001000247
PR3T8-2-53,PR3T8,2,53,290.53,6,1,1,1,0,9.9,19.7,N,25.6,15.34384686,0.007697687,7.001000247
PR3T8-2-53,PR3T8,2,53,290.53,7,1,1,1,0,14.6,23.1,N,25.6,15.34384686,0.016741547,7.001000247
PR3T8-2-53,PR3T8,2,53,290.53,8,1,1,1,0,14.2,22.9,N,25.6,15.34384686,0.015836769,7.001000247
PR3T8-2-53,PR3T8,2,53,290.53,9,1,2,1,0,16.0,24.0,N,25.6,15.34384686,0.020106193,7.001000247
PR3T8-2-53,PR3T8,2,53,290.53,10,1,2,1,0,18.8,25.7,D,25.6,15.34384686,0.027759113,7.001000247
PR3T8-2-53,PR3T8,2,53,290.53,27,1,4,1,0,18.5,25.5,D,25.6,15.34384686,0.026880252,7.001000247
PR3T8-2-63,PR3T8,2,63,290.53,1,1,1,1,0,10.1,22.1,N,30.23333333,16.05405641,0.008011847,7.664099808
PR3T8-2-63,PR3T8,2,63,290.53,2,1,1,1,0,17.3,29.3,N,30.23333333,16.05405641,0.023506182,7.664099808
PR3T8-2-63,PR3T8,2,63,290.53,3,1,1,1,0,9.1,18.3,N,30.23333333,16.05405641,0.006503882,7.664099808
PR3T8-2-63,PR3T8,2,63,290.53,4,1,1,1,0,18.7,29.5,N,30.23333333,16.05405641,0.027464588,7.664099808
PR3T8-2-63,PR3T8,2,63,290.53,5,1,1,1,0,19.7,30.2,D,30.23333333,16.05405641,0.030480517,7.664099808
PR3T8-2-63,PR3T8,2,63,290.53,6,1,1,1,0,10.0,20.8,N,30.23333333,16.05405641,0.007853982,7.664099808
PR3T8-2-63,PR3T8,2,63,290.53,7,1,1,1,0,15.3,26.8,N,30.23333333,16.05405641,0.018385386,7.664099808
PR3T8-2-63,PR3T8,2,63,290.53,8,1,1,1,0,14.7,26.3,N,30.23333333,16.05405641,0.016971669,7.664099808
PR3T8-2-63,PR3T8,2,63,290.53,9,1,2,1,0,16.7,27.9,N,30.23333333,16.05405641,0.021903969,7.664099808
PR3T8-2-63,PR3T8,2,63,290.53,10,1,2,1,0,19.9,30.3,D,30.23333333,16.05405641,0.031102553,7.664099808
PR3T8-2-63,PR3T8,2,63,290.53,32,1,5,1,0,19.7,30.2,D,30.23333333,16.05405641,0.030480517,7.664099808
PR3T8-3-29,PR3T8,3,29,276.96,1,1,1,1,0,13.4,16.9,N,18.15670724,12.81256486,0.014102609,5.120798294
PR3T8-3-29,PR3T8,3,29,276.96,2,1,1,1,0,12.0,16.3,N,18.15670724,12.81256486,0.011309734,5.120798294
PR3T8-3-29,PR3T8,3,29,276.96,3,1,1,1,0,11.1,15.9,N,18.15670724,12.81256486,0.009676891,5.120798294
PR3T8-3-29,PR3T8,3,29,276.96,4,1,1,1,0,13.2,17.84791121,N,18.15670724,12.81256486,0.013684778,5.120798294
PR3T8-3-29,PR3T8,3,29,276.96,5,1,1,1,0,10.7,16.84851203,N,18.15670724,12.81256486,0.008992024,5.120798294
PR3T8-3-29,PR3T8,3,29,276.96,6,1,1,1,0,12.2,17.43839755,N,18.15670724,12.81256486,0.011689866,5.120798294
PR3T8-3-29,PR3T8,3,29,276.96,7,1,2,1,0,13.7,18.0576102,N,18.15670724,12.81256486,0.014741138,5.120798294
PR3T8-3-29,PR3T8,3,29,276.96,8,1,2,1,0,12.3,17.47875906,N,18.15670724,12.81256486,0.011882289,5.120798294
PR3T8-3-29,PR3T8,3,29,276.96,10,1,2,1,0,13.8,18.09994752,D,18.15670724,12.81256486,0.014957123,5.120798294
PR3T8-3-29,PR3T8,3,29,276.96,22,1,4,1,0,14.1,18.22775656,D,18.15670724,12.81256486,0.015614501,5.120798294
PR3T8-3-29,PR3T8,3,29,276.96,26,1,5,1,0,13.9,18.14241762,D,18.15670724,12.81256486,0.015174678,5.120798294
PR3T8-3-37,PR3T8,3,37,276.96,1,1,1,1,0,15.7,22.7,N,23.06666667,14.74791202,0.019359279,6.784636626
PR3T8-3-37,PR3T8,3,37,276.96,2,1,1,1,0,14.5,21.5,N,23.06666667,14.74791202,0.016512996,6.784636626
PR3T8-3-37,PR3T8,3,37,276.96,3,1,1,1,0,12.0,20.9,N,23.06666667,14.74791202,0.011309734,6.784636626
PR3T8-3-37,PR3T8,3,37,276.96,4,1,1,1,0,15.2,22.4,N,23.06666667,14.74791202,0.018145839,6.784636626
PR3T8-3-37,PR3T8,3,37,276.96,5,1,1,1,0,11.7,20.0,N,23.06666667,14.74791202,0.010751315,6.784636626
PR3T8-3-37,PR3T8,3,37,276.96,6,1,1,1,0,13.7,21.4,N,23.06666667,14.74791202,0.014741138,6.784636626
PR3T8-3-37,PR3T8,3,37,276.96,7,1,2,1,0,15.8,22.8,N,23.06666667,14.74791202,0.01960668,6.784636626
PR3T8-3-37,PR3T8,3,37,276.96,8,1,2,1,0,14.1,21.7,N,23.06666667,14.74791202,0.015614501,6.784636626
PR3T8-3-37,PR3T8,3,37,276.96,10,1,2,1,0,16.0,22.9,D,23.06666667,14.74791202,0.020106193,6.784636626
PR3T8-3-37,PR3T8,3,37,276.96,14,1,3,1,0,15.9,22.9,D,23.06666667,14.74791202,0.019855651,6.784636626
PR3T8-3-37,PR3T8,3,37,276.96,22,1,4,1,0,16.7,23.4,D,23.06666667,14.74791202,0.021903969,6.784636626
PR3T8-3-53,PR3T8,3,53,276.96,1,1,1,1,0,18.1,28.6,N,28.66666667,16.54462286,0.025730429,8.538454318
PR3T8-3-53,PR3T8,3,53,276.96,2,1,1,1,0,16.5,28.3,N,28.66666667,16.54462286,0.021382465,8.538454318
PR3T8-3-53,PR3T8,3,53,276.96,3,1,1,1,0,12.2,24.3,N,28.66666667,16.54462286,0.011689866,8.538454318
PR3T8-3-53,PR3T8,3,53,276.96,4,1,1,1,0,16.7,27.4,N,28.66666667,16.54462286,0.021903969,8.538454318
PR3T8-3-53,PR3T8,3,53,276.96,5,1,1,1,0,12.0,24.5,N,28.66666667,16.54462286,0.011309734,8.538454318
PR3T8-3-53,PR3T8,3,53,276.96,6,1,1,1,0,14.6,26.1,N,28.66666667,16.54462286,0.016741547,8.538454318
PR3T8-3-53,PR3T8,3,53,276.96,7,1,2,1,0,17.0,27.6,N,28.66666667,16.54462286,0.022698007,8.538454318
PR3T8-3-53,PR3T8,3,53,276.96,8,1,2,1,0,16.5,27.3,N,28.66666667,16.54462286,0.021382465,8.538454318
PR3T8-3-53,PR3T8,3,53,276.96,10,1,2,1,0,18.4,28.4,D,28.66666667,16.54462286,0.02659044,8.538454318
PR3T8-3-53,PR3T8,3,53,276.96,14,1,3,1,0,18.5,28.5,D,28.66666667,16.54462286,0.026880252,8.538454318
PR3T8-3-53,PR3T8,3,53,276.96,22,1,4,1,0,19.6,29.1,D,28.66666667,16.54462286,0.030171856,8.538454318
PR3T8-3-63,PR3T8,3,63,276.96,1,1,1,1,0,19.3,31.1,N,31.66666667,17.54410028,0.029255296,9.60124867
PR3T8-3-63,PR3T8,3,63,276.96,2,1,1,1,0,17.4,30.6,N,31.66666667,17.54410028,0.023778715,9.60124867
PR3T8-3-63,PR3T8,3,63,276.96,3,1,1,1,0,12.9,25.1,N,31.66666667,17.54410028,0.013069811,9.60124867
PR3T8-3-63,PR3T8,3,63,276.96,4,1,1,1,0,17.6,29.9,N,31.66666667,17.54410028,0.024328494,9.60124867
PR3T8-3-63,PR3T8,3,63,276.96,5,1,1,1,0,12.5,25.7,N,31.66666667,17.54410028,0.012271846,9.60124867
PR3T8-3-63,PR3T8,3,63,276.96,6,1,1,1,0,15.7,28.5,N,31.66666667,17.54410028,0.019359279,9.60124867
PR3T8-3-63,PR3T8,3,63,276.96,7,1,2,1,0,18.1,30.3,N,31.66666667,17.54410028,0.025730429,9.60124867
PR3T8-3-63,PR3T8,3,63,276.96,8,1,2,1,0,17.4,29.8,N,31.66666667,17.54410028,0.023778715,9.60124867
PR3T8-3-63,PR3T8,3,63,276.96,10,1,2,1,0,19.6,31.4,D,31.66666667,17.54410028,0.030171856,9.60124867
PR3T8-3-63,PR3T8,3,63,276.96,14,1,3,1,0,19.5,31.3,D,31.66666667,17.54410028,0.029864765,9.60124867
PR3T8-3-63,PR3T8,3,63,276.96,22,1,4,1,0,20.9,32.3,D,31.66666667,17.54410028,0.034306977,9.60124867
PR4T9-1-32,PR4T9,1,32,282.37,1,1,1,1,0,14.2,23.0,N,24.6,14.14612057,0.015836769,6.122639987
PR4T9-1-32,PR4T9,1,32,282.37,2,1,1,1,0,13.3,23.3,N,24.6,14.14612057,0.013892908,6.122639987
PR4T9-1-32,PR4T9,1,32,282.37,3,1,1,1,0,13.4,23.3,N,24.6,14.14612057,0.014102609,6.122639987
PR4T9-1-32,PR4T9,1,32,282.37,4,1,1,1,0,13.6,23.2,N,24.6,14.14612057,0.014526724,6.122639987
PR4T9-1-32,PR4T9,1,32,282.37,5,1,1,1,0,14.1,23.5,N,24.6,14.14612057,0.015614501,6.122639987
PR4T9-1-32,PR4T9,1,32,282.37,6,1,1,1,0,15.2,24.3,D,24.6,14.14612057,0.018145839,6.122639987
PR4T9-1-32,PR4T9,1,32,282.37,7,1,1,1,0,16.4,25.2,D,24.6,14.14612057,0.021124069,6.122639987
PR4T9-1-32,PR4T9,1,32,282.37,8,1,2,1,0,13.5,23.1,N,24.6,14.14612057,0.014313882,6.122639987
PR4T9-1-32,PR4T9,1,32,282.37,9,1,2,1,0,12.8,22.6,N,24.6,14.14612057,0.012867964,6.122639987
PR4T9-1-32,PR4T9,1,32,282.37,10,1,2,1,0,13.5,23.1,N,24.6,14.14612057,0.014313882,6.122639987
PR4T9-1-32,PR4T9,1,32,282.37,15,1,3,1,0,15.2,24.3,D,24.6,14.14612057,0.018145839,6.122639987
PR4T9-1-41,PR4T9,1,41,282.37,1,1,1,1,0,15.2,24.7,N,25.56666667,15.40773124,0.018145839,7.263424075
PR4T9-1-41,PR4T9,1,41,282.37,2,1,1,1,0,14.4,23.5,N,25.56666667,15.40773124,0.016286016,7.263424075
PR4T9-1-41,PR4T9,1,41,282.37,3,1,1,1,0,14.5,23.5,N,25.56666667,15.40773124,0.016512996,7.263424075
PR4T9-1-41,PR4T9,1,41,282.37,4,1,1,1,0,15.1,24.2,N,25.56666667,15.40773124,0.017907864,7.263424075
PR4T9-1-41,PR4T9,1,41,282.37,5,1,1,1,0,15.3,24.3,N,25.56666667,15.40773124,0.018385386,7.263424075
PR4T9-1-41,PR4T9,1,41,282.37,6,1,1,1,0,16.8,25.3,D,25.56666667,15.40773124,0.022167078,7.263424075
PR4T9-1-41,PR4T9,1,41,282.37,7,1,1,1,0,17.7,26.0,D,25.56666667,15.40773124,0.024605739,7.263424075
PR4T9-1-41,PR4T9,1,41,282.37,8,1,2,1,0,14.8,24.0,N,25.56666667,15.40773124,0.017203361,7.263424075
PR4T9-1-41,PR4T9,1,41,282.37,9,1,2,1,0,14.1,23.5,N,25.56666667,15.40773124,0.015614501,7.263424075
PR4T9-1-41,PR4T9,1,41,282.37,10,1,2,1,0,14.2,23.6,N,25.56666667,15.40773124,0.015836769,7.263424075
PR4T9-1-41,PR4T9,1,41,282.37,15,1,3,1,0,16.9,25.4,D,25.56666667,15.40773124,0.022431757,7.263424075
PR4T9-1-51,PR4T9,1,51,282.37,1,1,1,1,0,16.1,26.8,N,28.86666667,16.31187521,0.020358306,8.140888248
PR4T9-1-51,PR4T9,1,51,282.37,2,1,1,1,0,15.2,27.1,N,28.86666667,16.31187521,0.018145839,8.140888248
PR4T9-1-51,PR4T9,1,51,282.37,3,1,1,1,0,14.5,26.3,N,28.86666667,16.31187521,0.016512996,8.140888248
PR4T9-1-51,PR4T9,1,51,282.37,4,1,1,1,0,16.1,27.3,N,28.86666667,16.31187521,0.020358306,8.140888248
PR4T9-1-51,PR4T9,1,51,282.37,5,1,1,1,0,16.2,27.4,N,28.86666667,16.31187521,0.020611989,8.140888248
PR4T9-1-51,PR4T9,1,51,282.37,6,1,1,1,0,18.4,28.8,D,28.86666667,16.31187521,0.02659044,8.140888248
PR4T9-1-51,PR4T9,1,51,282.37,7,1,1,1,0,18.8,29.1,D,28.86666667,16.31187521,0.027759113,8.140888248
PR4T9-1-51,PR4T9,1,51,282.37,8,1,2,1,0,15.6,27.0,N,28.86666667,16.31187521,0.01911345,8.140888248
PR4T9-1-51,PR4T9,1,51,282.37,9,1,2,1,0,14.7,26.4,N,28.86666667,16.31187521,0.016971669,8.140888248
PR4T9-1-51,PR4T9,1,51,282.37,10,1,2,1,0,14.9,26.5,N,28.86666667,16.31187521,0.017436625,8.140888248
PR4T9-1-51,PR4T9,1,51,282.37,15,1,3,1,0,18.2,28.7,D,28.86666667,16.31187521,0.026015529,8.140888248
PR4T9-1-61,PR4T9,1,61,282.37,1,1,1,1,0,16.7,28.8,N,30.86666667,16.86135981,0.021903969,8.698596877
PR4T9-1-61,PR4T9,1,61,282.37,2,1,1,1,0,15.7,28.1,N,30.86666667,16.86135981,0.019359279,8.698596877
PR4T9-1-61,PR4T9,1,61,282.37,3,1,1,1,0,14.6,28.1,N,30.86666667,16.86135981,0.016741547,8.698596877
PR4T9-1-61,PR4T9,1,61,282.37,4,1,1,1,0,16.6,29.1,N,30.86666667,16.86135981,0.021642432,8.698596877
PR4T9-1-61,PR4T9,1,61,282.37,5,1,1,1,0,16.3,28.9,N,30.86666667,16.86135981,0.020867244,8.698596877
PR4T9-1-61,PR4T9,1,61,282.37,6,1,1,1,0,19.4,30.8,D,30.86666667,16.86135981,0.029559245,8.698596877
PR4T9-1-61,PR4T9,1,61,282.37,7,1,1,1,0,19.8,31.0,D,30.86666667,16.86135981,0.03079075,8.698596877
PR4T9-1-61,PR4T9,1,61,282.37,8,1,2,1,0,15.9,28.6,N,30.86666667,16.86135981,0.019855651,8.698596877
PR4T9-1-61,PR4T9,1,61,282.37,9,1,2,1,0,15.0,27.9,N,30.86666667,16.86135981,0.017671459,8.698596877
PR4T9-1-61,PR4T9,1,61,282.37,10,1,2,1,0,15.0,27.9,N,30.86666667,16.86135981,0.017671459,8.698596877
PR4T9-1-61,PR4T9,1,61,282.37,15,1,3,1,0,19.4,30.8,D,30.86666667,16.86135981,0.029559245,8.698596877
PR4T9-2-32,PR4T9,2,32,256.25,1,1,1,1,0,14.4,21.2,N,22.23333333,13.82140048,0.016286016,5.269538944
PR4T9-2-32,PR4T9,2,32,256.25,2,1,1,1,0,10.4,19.4,N,22.23333333,13.82140048,0.008494867,5.269538944
PR4T9-2-32,PR4T9,2,32,256.25,3,1,1,1,0,11.3,17.7,N,22.23333333,13.82140048,0.010028749,5.269538944
PR4T9-2-32,PR4T9,2,32,256.25,4,1,1,1,0,14.3,21.0,N,22.23333333,13.82140048,0.016060607,5.269538944
PR4T9-2-32,PR4T9,2,32,256.25,5,1,1,1,0,11.3,18.8,N,22.23333333,13.82140048,0.010028749,5.269538944
PR4T9-2-32,PR4T9,2,32,256.25,6,1,1,1,0,16.2,22.2,D,22.23333333,13.82140048,0.020611989,5.269538944
PR4T9-2-32,PR4T9,2,32,256.25,7,1,2,1,0,16.6,22.5,D,22.23333333,13.82140048,0.021642432,5.269538944
PR4T9-2-32,PR4T9,2,32,256.25,8,1,2,1,0,12.5,19.7,N,22.23333333,13.82140048,0.012271846,5.269538944
PR4T9-2-32,PR4T9,2,32,256.25,10,1,2,1,0,15.8,22.0,D,22.23333333,13.82140048,0.01960668,5.269538944
PR4T9-2-41,PR4T9,2,41,256.25,1,1,1,1,0,16.0,23.3,N,23.6,15.68977374,0.020106193,7.545002165
PR4T9-2-41,PR4T9,2,41,256.25,2,1,1,1,0,11.7,20.3,N,23.6,15.68977374,0.010751315,7.545002165
PR4T9-2-41,PR4T9,2,41,256.25,3,1,1,1,0,13.5,19.1,N,23.6,15.68977374,0.014313882,7.545002165
PR4T9-2-41,PR4T9,2,41,256.25,4,1,1,1,0,15.8,22.2,N,23.6,15.68977374,0.01960668,7.545002165
PR4T9-2-41,PR4T9,2,41,256.25,5,1,1,1,0,12.8,20.3,N,23.6,15.68977374,0.012867964,7.545002165
PR4T9-2-41,PR4T9,2,41,256.25,6,1,1,1,0,17.8,23.5,D,23.6,15.68977374,0.024884555,7.545002165
PR4T9-2-41,PR4T9,2,41,256.25,7,1,2,1,0,18.3,23.8,D,23.6,15.68977374,0.026302199,7.545002165
PR4T9-2-41,PR4T9,2,41,256.25,8,1,2,1,0,14.2,21.2,N,23.6,15.68977374,0.015836769,7.545002165
PR4T9-2-41,PR4T9,2,41,256.25,10,1,2,1,0,17.3,23.1,N,23.6,15.68977374,0.023506182,7.545002165
PR4T9-2-41,PR4T9,2,41,256.25,23,1,4,1,0,17.9,23.5,D,23.6,15.68977374,0.025164943,7.545002165
PR4T9-2-51,PR4T9,2,51,256.25,1,1,1,1,0,17.1,24.9,N,25.13333333,16.8330033,0.022965828,8.684588082
PR4T9-2-51,PR4T9,2,51,256.25,2,1,1,1,0,12.3,22.5,N,25.13333333,16.8330033,0.011882289,8.684588082
PR4T9-2-51,PR4T9,2,51,256.25,3,1,1,1,0,14.2,19.9,N,25.13333333,16.8330033,0.015836769,8.684588082
PR4T9-2-51,PR4T9,2,51,256.25,4,1,1,1,0,17.2,24.0,N,25.13333333,16.8330033,0.023235219,8.684588082
PR4T9-2-51,PR4T9,2,51,256.25,5,1,1,1,0,13.5,22.0,N,25.13333333,16.8330033,0.014313882,8.684588082
PR4T9-2-51,PR4T9,2,51,256.25,6,1,1,1,0,19.1,25.0,D,25.13333333,16.8330033,0.02865211,8.684588082
PR4T9-2-51,PR4T9,2,51,256.25,7,1,2,1,0,19.8,25.3,D,25.13333333,16.8330033,0.03079075,8.684588082
